hubspot_id,name,domain,segment,industry,mrr,currency,signup_date,csm_owner,plan,state,churn_date,mrr_mxn,mrr_original,currency_original,mrr_source,mrr_confidence
HS-100563,Quintanilla y Soto S.A. de C.V.,quintanilla858.com.mx,SMB,Construcción,2472.00,MXN,2023-08-09,Marta Díaz,Basico,Puebla,,2472.00,2472.00,MXN,crm,none
HS-100564,Urbina y Cedillo S.A.,urbina378.com.mx,SMB,Logística,8746.00,MXN,2022-09-28,Ana Ruiz,Basico,CDMX,,8746.00,8746.00,MXN,crm,none
HS-100565,Rubio y Saiz S.C.,rubio382.com.mx,SMB,Construcción,6004.00,MXN,2022-09-30,Jorge Ibarra,Basico,Sonora,,6004.00,6004.00,MXN,crm,none
HS-100566,"Cordero, Zamora y Salcido",cordero359.com.mx,Mid-Market,Servicios Financieros,14358.00,MXN,2022-06-10,Fernanda Solís,Pro,Jalisco,,14358.00,14358.00,MXN,crm,none
HS-100567,Laboratorios Solano-Corrales,laboratorios29.com.mx,SMB,Logística,5166.00,MXN,2023-03-05,Diego Ortega,Basico,Puebla,,5166.00,5166.00,MXN,crm,none
HS-100568,Corporacin Saavedra-García,corporacin663.com.mx,SMB,Construcción,3844.00,MXN,2023-10-05,Carla Nuñez,Basico,CDMX,,3844.00,3844.00,MXN,crm,none
HS-100569,Batista-Hernádez S.A. de C.V.,batistaherná10.com.mx,Enterprise,Automotriz,70426.00,MXN,2024-02-01,Diego Ortega,Premium,CDMX,,70426.00,70426.00,MXN,crm,none
HS-100570,"Grupo Portillo, del Río y Valdivia",grupo259.com.mx,SMB,Construcción,6983.00,MXN,2024-01-14,Fernanda Solís,Basico,Querétaro,,6983.00,6983.00,MXN,crm,none
HS-100571,Corporacin Toledo y Anguiano,corporacin917.com.mx,SMB,Educación,5084.00,MXN,2022-01-25,Jorge Ibarra,Basico,Querétaro,,5084.00,5084.00,MXN,crm,none
HS-100572,Industrias Centeno y Rosario,industrias534.com.mx,Mid-Market,Automotriz,22013.00,MXN,2022-02-13,Fernanda Solís,Pro,Guanajuato,2023-09-19,22013.00,22013.00,MXN,crm,none
HS-100573,Ulibarri-Pacheco e Hijos,ulibarripach663.com.mx,SMB,Servicios Financieros,6864.00,MXN,2023-09-15,Jorge Ibarra,Basico,Jalisco,,6864.00,,MXN,imputed_from_deal,medium
HS-100574,Vera-Maya A.C.,veramaya284.com.mx,Mid-Market,Salud,19654.00,MXN,2022-06-27,Fernanda Solís,Pro,Querétaro,,19654.00,19654.00,MXN,crm,none
HS-100575,"Club Pabón, Serna y Caraballo",club154.com.mx,Mid-Market,Construcción,16874.00,MXN,2022-05-07,Jorge Ibarra,Pro,Guanajuato,2024-03-11,16874.00,16874.00,MXN,crm,none
HS-100576,Nieto-Briones,nietobriones144.com.mx,Enterprise,Automotriz,70952.00,MXN,2022-01-07,Marta Díaz,Premium,Querétaro,,70952.00,70952.00,MXN,crm,none
HS-100577,Villanueva e Hijos,villanueva415.com.mx,SMB,Educación,5180.00,MXN,2022-10-03,Carla Nuñez,Basico,Puebla,,5180.00,5180.00,MXN,crm,none
HS-100578,Villaseñor-Marrero e Hijos,villaseñorma744.com.mx,Enterprise,Salud,72978.00,MXN,2023-02-04,Diego Ortega,Premium,Yucatán,,72978.00,72978.00,MXN,crm,none
HS-100579,Grupo Almanza-Carrera,grupo368.com.mx,SMB,Automotriz,6155.00,MXN,2022-12-15,Carla Nuñez,Basico,Nuevo León,2024-01-15,6155.00,6155.00,MXN,crm,none
HS-100580,Alarcón A.C.,alarcón100.com.mx,SMB,Logística,5856.00,MXN,2023-05-21,Diego Ortega,Basico,Chihuahua,,5856.00,5856.00,MXN,crm,none
HS-100581,Collazo-Negrón S.C.,collazonegró970.com.mx,SMB,Tecnología,7568.00,MXN,2022-04-01,Luis Peña,Basico,Querétaro,2023-05-29,7568.00,7568.00,MXN,crm,none
HS-100582,"Tejeda, Rivera y Abrego",tejeda808.com.mx,Enterprise,Educación,45076.00,MXN,2022-04-28,Jorge Ibarra,Premium,Jalisco,,45076.00,45076.00,MXN,crm,none
HS-100583,Industrias Mares y López,industrias55.com.mx,SMB,Alimentos,7196.00,MXN,2024-02-02,Carla Nuñez,Basico,Jalisco,,7196.00,7196.00,MXN,crm,none
HS-100584,Olivo-Parra,olivoparra391.com.mx,SMB,Automotriz,6340.00,MXN,2022-09-10,Luis Peña,Basico,Puebla,2023-04-12,6340.00,6340.00,MXN,crm,none
HS-100585,"Sosa, Sosa y Acuña",sosa420.com.mx,Mid-Market,Salud,23993.00,MXN,2023-01-19,Fernanda Solís,Pro,Nuevo León,,23993.00,,MXN,imputed_from_deal,medium
HS-100586,Bahena-Collado,bahenacollad500.com.mx,SMB,Retail,4724.00,MXN,2022-06-21,Ana Ruiz,Basico,Yucatán,,4724.00,4724.00,MXN,crm,none
HS-100587,"Club Pizarro, Bernal y Díaz",club215.com.mx,SMB,Logística,8235.00,MXN,2023-12-02,Jorge Ibarra,Basico,Jalisco,,8235.00,8235.00,MXN,crm,none
HS-100588,Despacho Urrutia y Gollum,despacho630.com.mx,SMB,Tecnología,5552.00,MXN,2023-07-28,Jorge Ibarra,Basico,Estado de México,,5552.00,5552.00,MXN,crm,none
HS-100589,Cadena-Cantú y Asociados,cadenacantú39.com.mx,SMB,Manufactura,6372.00,MXN,2023-11-09,Ana Ruiz,Basico,Guanajuato,,6372.00,6372.00,MXN,crm,none
HS-100590,Saldivar-Longoria,saldivarlong196.com.mx,SMB,Servicios Financieros,2146.00,MXN,2023-12-22,Luis Peña,Basico,Guanajuato,,2146.00,2146.00,MXN,crm,none
HS-100591,Vela y Carranza e Hijos,vela133.com.mx,SMB,Logística,2841.00,MXN,2023-07-21,Luis Peña,Basico,Jalisco,,2841.00,2841.00,MXN,crm,none
HS-100592,Laboratorios Zepeda y Domínguez,laboratorios306.com.mx,Mid-Market,Manufactura,23939.00,MXN,2023-08-17,Carla Nuñez,Pro,Guanajuato,,23939.00,23939.00,MXN,crm,none
HS-100593,Gil S.A.,gil910.com.mx,SMB,Educación,7626.00,MXN,2023-04-10,Jorge Ibarra,Basico,Guanajuato,,7626.00,7626.00,MXN,crm,none
HS-100594,Grupo Urías-Romero,grupo169.com.mx,SMB,Construcción,8651.00,MXN,2022-05-23,Fernanda Solís,Basico,Nuevo León,,8651.00,8651.00,MXN,crm,none
HS-100595,"Despacho Alvarado, Ceballos y Farías",despacho752.com.mx,Enterprise,Construcción,39074.00,MXN,2022-04-29,Fernanda Solís,Premium,CDMX,,39074.00,39074.00,MXN,crm,none
HS-100596,"Despacho Terán, Orta y Páez",despacho898.com.mx,SMB,Educación,7245.00,MXN,2023-12-21,Ana Ruiz,Basico,Sonora,,7245.00,7245.00,MXN,crm,none
HS-100597,"Quintero, Escobedo y Carrillo",quintero678.com.mx,Mid-Market,Manufactura,9646.00,MXN,2022-03-05,Jorge Ibarra,Pro,Yucatán,,9646.00,9646.00,MXN,crm,none
HS-100598,Vera S. R.L. de C.V.,vera127.com.mx,SMB,Educación,6483.00,MXN,2023-12-05,Luis Peña,Basico,CDMX,,6483.00,6483.00,MXN,crm,none
HS-100599,Industrias Rosado-Gaona,industrias431.com.mx,SMB,Logística,7420.00,MXN,2023-05-10,Carla Nuñez,Basico,Sonora,,7420.00,7420.00,MXN,crm,none
HS-100600,Club Meza y Madera,club141.com.mx,SMB,Agroindustria,5431.00,MXN,2022-07-18,Ana Ruiz,Basico,Querétaro,,5431.00,5431.00,MXN,crm,none
HS-100601,Echeverría-Valdez,echeverríava804.com.mx,SMB,Retail,2870.00,MXN,2022-09-17,Diego Ortega,Basico,Querétaro,,2870.00,2870.00,MXN,crm,none
HS-100602,Grupo Tejada-Rivas,grupo997.com.mx,SMB,Servicios Financieros,3652.00,MXN,2022-10-29,Luis Peña,Basico,CDMX,,3652.00,3652.00,MXN,crm,none
HS-100603,Casárez-Murillo,casárezmuril509.com.mx,SMB,Servicios Financieros,3701.00,MXN,2022-10-04,Ana Ruiz,Basico,Jalisco,,3701.00,3701.00,MXN,crm,none
HS-100604,"Calvillo, Burgos y Alemán",calvillo856.com.mx,SMB,Retail,6703.00,MXN,2023-06-26,Diego Ortega,Basico,Chihuahua,,6703.00,6703.00,MXN,crm,none
HS-100605,Guardado-Chapa,guardadochap741.com.mx,SMB,Retail,7927.00,MXN,2023-02-09,Luis Peña,Basico,Yucatán,,7927.00,7927.00,MXN,crm,none
HS-100606,Club González-Jasso,club271.com.mx,SMB,Logística,5803.00,MXN,2022-08-20,Diego Ortega,Basico,CDMX,,5803.00,5803.00,MXN,crm,none
HS-100607,Alcala-Magaña,alcalamagaña369.com.mx,SMB,Logística,8566.00,MXN,2022-10-10,Ana Ruiz,Basico,CDMX,,8566.00,8566.00,MXN,crm,none
HS-100608,Club Solorzano y Mireles,club873.com.mx,SMB,Manufactura,3133.00,MXN,2022-08-24,Jorge Ibarra,Basico,Sonora,,3133.00,,MXN,imputed_from_deal,medium
HS-100609,Corporacin Urías-Lerma,corporacin900.com.mx,SMB,Logística,8005.00,MXN,2023-10-03,Luis Peña,Basico,Jalisco,,8005.00,8005.00,MXN,crm,none
HS-100610,Batista-Briseño S.A.,batistabrise410.com.mx,Mid-Market,Educación,17907.00,MXN,2023-04-12,Diego Ortega,Pro,Yucatán,,17907.00,17907.00,MXN,crm,none
HS-100611,Granados A.C.,granados665.com.mx,SMB,Educación,8528.00,MXN,2023-10-27,Ana Ruiz,Basico,Nuevo León,2024-06-28,8528.00,8528.00,MXN,crm,none
HS-100612,Soria-Heredia,soriaheredia427.com.mx,Mid-Market,Retail,24816.00,MXN,2022-07-27,Jorge Ibarra,Pro,Nuevo León,,24816.00,24816.00,MXN,crm,none
HS-100613,Proyectos Esquibel-Espinal,proyectos389.com.mx,Mid-Market,Hospitalidad,20750.00,MXN,2022-08-28,Jorge Ibarra,Pro,Yucatán,2023-03-09,20750.00,20750.00,MXN,crm,none
HS-100614,Tijerina y Laboy S.C.,tijerina909.com.mx,SMB,Retail,5369.00,MXN,2022-07-04,Ana Ruiz,Basico,Chihuahua,2023-07-20,5369.00,5369.00,MXN,crm,none
HS-100615,Romo S.A.,romo591.com.mx,Mid-Market,Agroindustria,27514.00,MXN,2024-04-07,Fernanda Solís,Pro,Guanajuato,,27514.00,27514.00,MXN,crm,none
HS-100616,Colón y Muñiz S.C.,colón536.com.mx,Enterprise,Servicios Financieros,56367.00,MXN,2023-07-05,Luis Peña,Premium,Yucatán,,56367.00,56367.00,MXN,crm,none
HS-100617,Laboratorios Armendáriz y Páez,laboratorios680.com.mx,SMB,Salud,7540.00,MXN,2023-12-24,Carla Nuñez,Basico,Sonora,,7540.00,7540.00,MXN,crm,none
HS-100618,Cornejo-Villareal,cornejovilla12.com.mx,SMB,Manufactura,7270.00,MXN,2022-05-23,Diego Ortega,Basico,Yucatán,,7270.00,7270.00,MXN,crm,none
HS-100619,Grupo Sanches-Quiñónez,grupo77.com.mx,Mid-Market,Tecnología,25110.00,MXN,2023-08-08,Marta Díaz,Pro,CDMX,,25110.00,25110.00,MXN,crm,none
HS-100620,"Estrada, Rincón y Zavala",estrada229.com.mx,Mid-Market,Servicios Financieros,21407.00,MXN,2023-09-15,Ana Ruiz,Pro,Yucatán,,21407.00,21407.00,MXN,crm,none
HS-100621,Proyectos Pineda y Villaseñor,proyectos821.com.mx,SMB,Alimentos,6694.00,MXN,2024-01-11,Jorge Ibarra,Basico,Guanajuato,,6694.00,6694.00,MXN,crm,none
HS-100622,Proyectos Gonzales-Lebrón,proyectos510.com.mx,SMB,Retail,8104.00,MXN,2024-04-26,Ana Ruiz,Basico,Chihuahua,,8104.00,8104.00,MXN,crm,none
HS-100623,Rangel y Asociados,rangel1.com.mx,SMB,Servicios Financieros,8765.00,MXN,2022-08-14,Carla Nuñez,Basico,Querétaro,,8765.00,8765.00,MXN,crm,none
HS-100624,"Laboratorios Pizarro, Tamez y Rosario",laboratorios576.com.mx,SMB,Servicios Financieros,3694.00,MXN,2024-02-11,Ana Ruiz,Basico,Puebla,,3694.00,3694.00,MXN,crm,none
HS-100625,Sevilla-Rocha S.C.,sevillarocha340.com.mx,Mid-Market,Alimentos,24503.00,MXN,2024-05-15,Fernanda Solís,Pro,Yucatán,,24503.00,24503.00,MXN,crm,none
HS-100626,Almaraz y Sanches S.A.,almaraz100.com.mx,SMB,Retail,8220.00,MXN,2022-01-12,Diego Ortega,Basico,Querétaro,,8220.00,,MXN,imputed_from_deal,medium
HS-100627,"Aguayo, Arellano y Treviño",aguayo535.com.mx,SMB,Servicios Financieros,5062.00,MXN,2024-06-26,Jorge Ibarra,Basico,Nuevo León,,5062.00,5062.00,MXN,crm,none
HS-100628,Santillán S.C.,santillán761.com.mx,Mid-Market,Agroindustria,22409.00,MXN,2022-08-16,Luis Peña,Pro,Puebla,,22409.00,22409.00,MXN,crm,none
HS-100629,Amaya-Prado,amayaprado953.com.mx,SMB,Retail,8981.00,MXN,2023-06-25,Diego Ortega,Basico,Puebla,,8981.00,8981.00,MXN,crm,none
HS-100630,Lovato-Montañez,lovatomontañ347.com.mx,SMB,Agroindustria,2882.00,MXN,2024-02-18,Diego Ortega,Basico,Sonora,,2882.00,2882.00,MXN,crm,none
HS-100631,Grupo Cordero-Gaitán,grupo791.com.mx,Mid-Market,Retail,23987.00,MXN,2024-01-15,Carla Nuñez,Pro,Nuevo León,,23987.00,23987.00,MXN,crm,none
HS-100632,Club Perea y Salcido,club5.com.mx,Enterprise,Alimentos,64256.00,MXN,2023-10-04,Diego Ortega,Premium,Sonora,,64256.00,64256.00,MXN,crm,none
HS-100633,Proyectos Carreón-Tijerina,proyectos947.com.mx,SMB,Alimentos,6164.00,MXN,2024-01-01,Fernanda Solís,Basico,Nuevo León,,6164.00,6164.00,MXN,crm,none
HS-100634,"Regalado, Valverde y Lugo",regalado397.com.mx,SMB,Retail,7386.00,MXN,2023-08-21,Jorge Ibarra,Basico,Sonora,,7386.00,7386.00,MXN,crm,none
HS-100635,Rincón y Jaimes S.A. de C.V.,rincón781.com.mx,SMB,Agroindustria,4033.00,MXN,2024-04-17,Marta Díaz,Basico,Yucatán,,4033.00,4033.00,MXN,crm,none
HS-100636,Aparicio y Asociados,aparicio142.com.mx,SMB,Tecnología,5381.00,MXN,2022-08-06,Carla Nuñez,Basico,Guanajuato,,5381.00,5381.00,MXN,crm,none
HS-100637,Cavazos y Quiroz S.A. de C.V.,cavazos755.com.mx,SMB,Agroindustria,6534.00,MXN,2023-01-21,Marta Díaz,Basico,Guanajuato,2024-03-21,6534.00,6534.00,MXN,crm,none
HS-100638,Industrias Zaragoza-Lira,industrias136.com.mx,SMB,Automotriz,7819.00,MXN,2024-04-29,Fernanda Solís,Basico,Guanajuato,,7819.00,7819.00,MXN,crm,none
HS-100639,Club Baeza-Jaramillo,club119.com.mx,SMB,Agroindustria,8232.00,MXN,2022-04-20,Carla Nuñez,Basico,Estado de México,,8232.00,8232.00,MXN,crm,none
HS-100640,Bañuelos-Gallegos,bañuelosgall766.com.mx,SMB,Automotriz,8892.00,MXN,2022-05-10,Jorge Ibarra,Basico,CDMX,,8892.00,8892.00,MXN,crm,none
HS-100641,Rolón S.A. de C.V.,rolón110.com.mx,SMB,Servicios Financieros,40829.50,MXN,2023-05-25,Luis Peña,Basico,Querétaro,2023-08-21,40829.50,2207.00,USD,crm,none
HS-100642,Muñiz-Pelayo,muñizpelayo294.com.mx,SMB,Tecnología,7598.00,MXN,2024-05-16,Fernanda Solís,Basico,Querétaro,,7598.00,,MXN,imputed_from_deal,medium
HS-100643,"Prado, Ozuna y Orellana",prado772.com.mx,SMB,Construcción,6433.00,MXN,2023-02-10,Ana Ruiz,Basico,Sonora,,6433.00,6433.00,MXN,crm,none
HS-100644,Corporacin Nieto-Pantoja,corporacin758.com.mx,SMB,Automotriz,6602.00,MXN,2022-12-23,Jorge Ibarra,Basico,Puebla,,6602.00,6602.00,MXN,crm,none
HS-100645,Jimínez e Hijos,jimínez804.com.mx,SMB,Servicios Financieros,8527.00,MXN,2022-10-13,Jorge Ibarra,Basico,Estado de México,,8527.00,8527.00,MXN,crm,none
HS-100646,Club Morales y Portillo,club980.com.mx,Enterprise,Educación,64184.00,MXN,2022-02-01,Fernanda Solís,Premium,Querétaro,,64184.00,64184.00,MXN,crm,none
HS-100647,Industrias Arce-Iglesias,industrias636.com.mx,Mid-Market,Construcción,282216.00,MXN,2022-12-14,Fernanda Solís,Pro,Guanajuato,,282216.00,,MXN,imputed_from_deal,medium
HS-100648,Gallardo-Bustamante S.A.,gallardobust560.com.mx,Mid-Market,Hospitalidad,15437.00,MXN,2023-04-30,Luis Peña,Pro,Querétaro,,15437.00,15437.00,MXN,crm,none
HS-100649,Reséndez-Estévez S. R.L. de C.V.,reséndezesté182.com.mx,Mid-Market,Alimentos,211640.00,MXN,2022-08-25,Fernanda Solís,Pro,Chihuahua,,211640.00,11440.00,USD,crm,none
HS-100650,"Laboratorios Acevedo, Roldán y Quezada",laboratorios387.com.mx,SMB,Retail,2332.00,MXN,2024-03-23,Luis Peña,Basico,Nuevo León,,2332.00,2332.00,MXN,crm,none
HS-900000,"Marroquín, Leiva y Maya SA DE CV",marroquín797.com.mx,Mid-Market,Alimentos,,MXN,2023-03-28,Luis Peña,Pro,Sonora,2024-02-08,,,MXN,clone_excluded,none
HS-900001,CALDERÓN S.A.,calderón375.com.mx,SMB,Educación,,MXN,2024-05-08,Diego Ortega,Basico,Jalisco,,,,MXN,clone_excluded,none
HS-900002,LAUREANO-OCASIO,laureanoocas684.com.mx,SMB,Manufactura,,MXN,2023-01-23,Carla Nuñez,Basico,Querétaro,2024-03-09,,,MXN,clone_excluded,none
HS-900003,Maestas-Bustos A.C. SA DE CV,maestasbusto63.com.mx,Enterprise,Alimentos,,MXN,2024-06-12,Luis Peña,Premium,Chihuahua,,,,MXN,clone_excluded,none
HS-900004,VELA Y CARRANZA E HIJOS,vela133.com.mx,SMB,Logística,,MXN,2023-07-21,Luis Peña,Basico,Jalisco,,,,MXN,clone_excluded,none
HS-900005,INDUSTRIAS ARCE-IGLESIAS,industrias636.com.mx,Mid-Market,Construcción,,MXN,2022-12-14,Fernanda Solís,Pro,Guanajuato,,,,MXN,clone_excluded,none
HS-900006,Proyectos Garibay-Espinosa SA DE CV,proyectos892.com.mx,SMB,Agroindustria,,MXN,2024-02-04,Luis Peña,Basico,Puebla,,,,MXN,clone_excluded,none
HS-900007,"Laboratorios Téllez, Sanches y Abreu SA DE CV",laboratorios886.com.mx,SMB,Construcción,,MXN,2024-02-07,Luis Peña,Basico,Guanajuato,,,,MXN,clone_excluded,none
HS-900008,"LABORATORIOS MARÍN, DEL RÍO Y GARRIDO",laboratorios422.com.mx,SMB,Servicios Financieros,,MXN,2022-11-24,Carla Nuñez,Basico,Puebla,2024-02-18,,,MXN,clone_excluded,none
HS-900009,DESPACHO HERNÁNDEZ-APONTE,despacho576.com.mx,SMB,Manufactura,,MXN,2022-10-09,Jorge Ibarra,Basico,Puebla,,,,MXN,clone_excluded,none
HS-900010,PUENTE E HIJOS,puente792.com.mx,SMB,Logística,,MXN,2023-08-16,Carla Nuñez,Basico,Querétaro,,,,MXN,clone_excluded,none
HS-900011,Grupo Guzmán-de Anda SA DE CV,grupo393.com.mx,SMB,Logística,,MXN,2023-09-01,Marta Díaz,Basico,Querétaro,,,,MXN,clone_excluded,none
HS-900012,"Márquez, Adame y Cepeda SA DE CV",márquez390.com.mx,Mid-Market,Hospitalidad,,MXN,2022-04-26,Diego Ortega,Pro,Sonora,,,,MXN,clone_excluded,none
HS-900013,VILLARREAL Y ROBLES S. R.L. DE C.V.,villarreal986.com.mx,SMB,Construcción,,MXN,2022-07-03,Jorge Ibarra,Basico,Puebla,,,,MXN,clone_excluded,none
HS-900014,Tijerina y Laboy S.C. SA DE CV,tijerina909.com.mx,SMB,Retail,,MXN,2022-07-04,Ana Ruiz,Basico,Chihuahua,2023-07-20,,,MXN,clone_excluded,none
HS-900015,CORPORACIN CARRERO-DURÁN,corporacin580.com.mx,SMB,Tecnología,,MXN,2024-02-14,Ana Ruiz,Basico,Chihuahua,2024-04-17,,,MXN,clone_excluded,none
HS-900016,Industrias Bétancourt y Sisneros SA DE CV,industrias348.com.mx,SMB,Educación,,MXN,2022-11-04,Diego Ortega,Basico,Chihuahua,,,,MXN,clone_excluded,none
HS-900017,Pulido-Olivárez SA DE CV,pulidoolivár463.com.mx,SMB,Alimentos,,MXN,2022-09-03,Ana Ruiz,Basico,Jalisco,,,,MXN,clone_excluded,none
HS-900018,Correa-Garibay SA DE CV,correagariba125.com.mx,Mid-Market,Logística,,MXN,2023-01-19,Carla Nuñez,Pro,Yucatán,,,,MXN,clone_excluded,none
HS-900019,BRITO-ALVARADO,britoalvarad564.com.mx,SMB,Agroindustria,,MXN,2022-08-26,Marta Díaz,Basico,Querétaro,,,,MXN,clone_excluded,none
HS-900020,CLUB GONZÁLEZ-JASSO,club271.com.mx,SMB,Logística,,MXN,2022-08-20,Diego Ortega,Basico,CDMX,,,,MXN,clone_excluded,none
HS-900021,Zapata-Moreno SA DE CV,zapatamoreno696.com.mx,Mid-Market,Automotriz,,MXN,2022-04-03,Fernanda Solís,Pro,Estado de México,2023-05-20,,,MXN,clone_excluded,none
HS-900022,"CLUB MARRERO, GUZMÁN Y VELA",club423.com.mx,SMB,Manufactura,,MXN,2023-06-22,Ana Ruiz,Basico,Puebla,,,,MXN,clone_excluded,none
HS-900023,GIL S.A.,gil910.com.mx,SMB,Educación,,MXN,2023-04-10,Jorge Ibarra,Basico,Guanajuato,,,,MXN,clone_excluded,none
HS-900024,Amaya y Vázquez y Asociados SA DE CV,amaya21.com.mx,Enterprise,Construcción,,MXN,2023-07-01,Carla Nuñez,Premium,Puebla,,,,MXN,clone_excluded,none
HS-900025,POLANCO-TERÁN E HIJOS,polancoterán45.com.mx,Mid-Market,Educación,,MXN,2022-02-26,Jorge Ibarra,Pro,Estado de México,,,,MXN,clone_excluded,none
HS-900026,Corporacin Ruelas-Feliciano SA DE CV,corporacin441.com.mx,Enterprise,Hospitalidad,,MXN,2023-04-15,Diego Ortega,Premium,Chihuahua,,,,MXN,clone_excluded,none
HS-900027,"Tejada, Cortez y León SA DE CV",tejada989.com.mx,SMB,Educación,,MXN,2023-02-19,Jorge Ibarra,Basico,Querétaro,,,,MXN,clone_excluded,none
