company_sk,master_id,hubspot_id,account_id,vitally_id,company_name,domain_label,segment,industry,plan,csm_owner,state,signup_date,churn_date,churn_status,attributes_hash,effective_from,effective_to,is_current,ruleset_version
4404947c0e56,af6b45260c23,HS-100388,ACC-2387,cus_100387,Palomino y Curiel S.A. de C.V.,palomino602,SMB,Construcción,Basico,Carla Nuñez,Puebla,2024-03-10,2024-05-19,churned,54379cde7967,2024-08-31,,True,1.0.0
37e0716b3514,afea25b3f304,HS-100215,ACC-2214,cus_100214,Herrera-Delgadillo,herreradelga448,Mid-Market,Retail,Pro,Jorge Ibarra,Chihuahua,2023-12-28,,active,f20fd128e16f,2024-08-31,,True,1.0.0
965fee208875,b11ab648f308,HS-100615,ACC-2614,cus_100614,Romo S.A.,romo591,Mid-Market,Agroindustria,Pro,Fernanda Solís,Guanajuato,2024-04-07,,active,4fa0276c7767,2024-08-31,,True,1.0.0
b22972869352,b16fd3de8400,HS-100205,ACC-2204,cus_100204,"Corporacin Armendáriz, Sepúlveda y Villagómez",corporacin611,Mid-Market,Hospitalidad,Pro,Carla Nuñez,CDMX,2023-03-12,,active,49d8861015c4,2024-08-31,,True,1.0.0
7fd8285cece3,b24de45006f0,HS-100192,ACC-2191,cus_100191,Corporacin Ruelas-Feliciano,corporacin441,Enterprise,Hospitalidad,Premium,Diego Ortega,Chihuahua,2023-04-15,,active,6c2887815d0e,2024-08-31,,True,1.0.0
e3df2ec688f8,b2bb026d825d,HS-100363,ACC-2362,cus_100362,Mercado-Roldán S.A. de C.V.,mercadorolda742,SMB,Servicios Financieros,Basico,Fernanda Solís,Sonora,2023-04-26,,active,05c44af64c13,2024-08-31,,True,1.0.0
68f1e5a5eafa,b2f4d7709dc0,HS-100074,ACC-2073,cus_100073,Grupo Fonseca y Galarza,grupo26,Mid-Market,Tecnología,Pro,Diego Ortega,Jalisco,2024-05-29,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
a2973224d797,b3a24e63f76b,HS-100173,ACC-2172,cus_100172,Apodaca-Saucedo S.A.,apodacasauce906,SMB,Hospitalidad,Basico,Fernanda Solís,Jalisco,2023-10-20,,active,05c44af64c13,2024-08-31,,True,1.0.0
9bc72d4e9af7,b454b2f7bd1c,HS-100566,ACC-2565,cus_100565,"Cordero, Zamora y Salcido",cordero359,Mid-Market,Servicios Financieros,Pro,Fernanda Solís,Jalisco,2022-06-10,,active,4fa0276c7767,2024-08-31,,True,1.0.0
be28fe20b00b,b4c838eb089c,HS-100602,ACC-2601,cus_100601,Grupo Tejada-Rivas,grupo997,SMB,Servicios Financieros,Basico,Luis Peña,CDMX,2022-10-29,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
a7bf1fcd1a12,b4e6ad0d057a,HS-100604,ACC-2603,cus_100603,"Calvillo, Burgos y Alemán",calvillo856,SMB,Retail,Basico,Diego Ortega,Chihuahua,2023-06-26,,active,b91952ad0533,2024-08-31,,True,1.0.0
4501a214cc4b,b514dcb01651,HS-100154,ACC-2153,cus_100153,"Despacho Aranda, Corona y Guzmán",despacho721,SMB,Automotriz,Basico,Ana Ruiz,CDMX,2022-09-08,,active,3006ea73b76b,2024-08-31,,True,1.0.0
eacf4223ba61,b585e4ebcc98,HS-100316,ACC-2315,cus_100315,Club de Jesús-Verduzco,club306,Mid-Market,Servicios Financieros,Pro,Luis Peña,Yucatán,2022-06-14,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
10d522538c7d,b5e018ec0013,HS-100001,ACC-2000,cus_100000,"Gaitán, Olmos y Paredes",gaitan115,SMB,Automotriz,Basico,Fernanda Solís,Jalisco,2022-02-28,,active,05c44af64c13,2024-08-31,,True,1.0.0
efa5ea38cd27,b60f62d4c3c4,HS-100328,ACC-2327,cus_100327,Arriaga-Armenta,arriagaarmen951,Mid-Market,Retail,Pro,Carla Nuñez,Chihuahua,2022-12-27,,active,49d8861015c4,2024-08-31,,True,1.0.0
330f1ed15ed1,b6227ca140ae,HS-100514,ACC-2513,cus_100513,"Club Samaniego, Rosado y Arias",club254,Mid-Market,Retail,Pro,Diego Ortega,CDMX,2022-09-01,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
e5bb368c3c90,b6f7ec4c7c1a,HS-100413,ACC-2412,cus_100412,Quiroz-Aponte,quirozaponte937,Enterprise,Automotriz,Premium,Fernanda Solís,Guanajuato,2023-12-11,,active,e4075c4fb552,2024-08-31,,True,1.0.0
e40a37412da9,b71038723b34,HS-100437,ACC-2436,cus_100436,Meléndez S.A. de C.V.,melendez792,SMB,Agroindustria,Basico,Carla Nuñez,Jalisco,2022-12-06,,active,54379cde7967,2024-08-31,,True,1.0.0
213016ceaf9b,b7214f7de0d2,HS-100515,ACC-2514,cus_100514,de la Fuente y Olivárez A.C.,de590,SMB,Construcción,Basico,Diego Ortega,Nuevo León,2023-06-30,,active,b91952ad0533,2024-08-31,,True,1.0.0
85016d341a03,b743d34f10a8,HS-100182,ACC-2181,cus_100181,Otero y Ontiveros y Asociados,otero211,SMB,Hospitalidad,Basico,Diego Ortega,Puebla,2024-05-29,,active,b91952ad0533,2024-08-31,,True,1.0.0
ca0494038c39,b898e16bae56,HS-100434,ACC-2433,cus_100433,Santillán y Abreu e Hijos,santillan518,SMB,Servicios Financieros,Basico,Jorge Ibarra,Yucatán,2023-01-18,,active,178fe802cd43,2024-08-31,,True,1.0.0
46bb8db26e0a,b8a43530cf08,HS-100616,ACC-2615,cus_100615,Colón y Muñiz S.C.,colon536,Enterprise,Servicios Financieros,Premium,Luis Peña,Yucatán,2023-07-05,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
de1f165342a7,b8ff0ac62b88,HS-100473,ACC-2472,cus_100472,Medina-Mena,medinamena524,SMB,Retail,Basico,Carla Nuñez,Jalisco,2023-11-19,,active,54379cde7967,2024-08-31,,True,1.0.0
cd2b3110b560,b909b1288f6f,HS-100295,ACC-2294,cus_100294,"Despacho Posada, Saldivar y Alcántar",despacho429,SMB,Hospitalidad,Basico,Carla Nuñez,Guanajuato,2022-01-06,,active,54379cde7967,2024-08-31,,True,1.0.0
eb8e5578903e,ba0e4a372968,HS-100591,ACC-2590,cus_100590,Vela y Carranza e Hijos,vela133,SMB,Logística,Basico,Luis Peña,Jalisco,2023-07-21,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
e55a4f1b977b,bad845ea6ecb,HS-100443,ACC-2442,cus_100442,Corporacin Menéndez-Castañeda,corporacin825,SMB,Construcción,Basico,Carla Nuñez,Chihuahua,2024-02-01,,active,54379cde7967,2024-08-31,,True,1.0.0
0a78473a156f,baf649016fa9,HS-100500,ACC-2499,cus_100499,Arenas e Hijos,arenas51,Enterprise,Servicios Financieros,Premium,Luis Peña,CDMX,2022-02-09,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
713f475fc738,bb332bfd6480,HS-100129,ACC-2128,cus_100128,Reséndez S.A. de C.V.,resendez257,SMB,Hospitalidad,Basico,Diego Ortega,Sonora,2024-05-10,,active,b91952ad0533,2024-08-31,,True,1.0.0
aae73e938207,bcbbeb996730,HS-100495,ACC-2494,cus_100494,Meza y Riojas y Asociados,meza464,SMB,Salud,Basico,Luis Peña,Sonora,2022-10-19,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
b87193b39cb8,bcdb022bc305,HS-100600,ACC-2599,cus_100599,Club Meza y Madera,club141,SMB,Agroindustria,Basico,Ana Ruiz,Querétaro,2022-07-18,,active,3006ea73b76b,2024-08-31,,True,1.0.0
884ab3f8db05,be921c1e148e,HS-100262,ACC-2261,cus_100261,"Proyectos Franco, Gálvez y Valenzuela",proyectos340,Enterprise,Automotriz,Premium,Jorge Ibarra,Yucatán,2022-09-12,,active,9cf3d8b0a4e9,2024-08-31,,True,1.0.0
cea91525c97e,bee384ef88de,HS-100158,ACC-2157,cus_100157,Barajas-Regalado e Hijos,barajasregal683,Mid-Market,Logística,Pro,Carla Nuñez,Nuevo León,2024-03-19,,active,49d8861015c4,2024-08-31,,True,1.0.0
76d396e3fcb0,bfcbb37719b9,HS-100330,ACC-2329,cus_100329,Terán-Negrete,terannegrete167,SMB,Salud,Basico,Luis Peña,CDMX,2022-01-31,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
5cc649285cbe,bfcc93c1234c,HS-100008,ACC-2007,cus_100007,"Frías, Briseño y Molina",frias592,Mid-Market,Salud,Pro,Diego Ortega,Querétaro,2023-01-21,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
6ffd702229b3,c0d5050c1786,HS-100034,ACC-2033,cus_100033,Proyectos Barraza-Mata,proyectos197,Enterprise,Construcción,Premium,Luis Peña,Querétaro,2022-06-28,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
2b7b66a62db4,c0e6f6e5493b,HS-100335,ACC-2334,cus_100334,Laboratorios Murillo y Castañeda,laboratorios741,SMB,Hospitalidad,Basico,Fernanda Solís,Puebla,2022-08-16,,active,05c44af64c13,2024-08-31,,True,1.0.0
a4df60203d8a,c12476e908d2,HS-100091,ACC-2090,cus_100090,Club Gil-Razo,club335,SMB,Alimentos,Basico,Diego Ortega,Estado de México,2023-06-23,,active,b91952ad0533,2024-08-31,,True,1.0.0
3b0ef9a190d2,c14e78b458d1,HS-100072,ACC-2071,cus_100071,"Proyectos Jaramillo, Santillán y Solís",proyectos485,SMB,Servicios Financieros,Basico,Fernanda Solís,Sonora,2023-10-23,2024-05-01,churned,05c44af64c13,2024-08-31,,True,1.0.0
23d0a12a3fb4,c173e9322576,HS-100234,ACC-2233,cus_100233,Valles-Nazario,vallesnazari974,SMB,Tecnología,Basico,Luis Peña,Nuevo León,2023-08-05,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
49ba9013e6ca,c194e3bdfad5,HS-100311,ACC-2310,cus_100310,Tovar A.C.,tovar971,SMB,Hospitalidad,Basico,Jorge Ibarra,Nuevo León,2022-10-13,2023-10-29,churned,178fe802cd43,2024-08-31,,True,1.0.0
3457e9580bfb,c22a9a5e32c4,HS-100370,ACC-2369,cus_100369,Industrias Zamora-Vera,industrias937,SMB,Salud,Basico,Carla Nuñez,Puebla,2022-01-08,,active,54379cde7967,2024-08-31,,True,1.0.0
2cefe38f082f,c259030f0a56,HS-100321,ACC-2320,cus_100320,Galindo S. R.L. de C.V.,galindo112,SMB,Tecnología,Basico,Luis Peña,Puebla,2022-02-18,2023-10-14,churned,b1d5ba07b065,2024-08-31,,True,1.0.0
197aaa955e63,c29e32af3d21,HS-100609,ACC-2608,cus_100608,Corporacin Urías-Lerma,corporacin900,SMB,Logística,Basico,Luis Peña,Jalisco,2023-10-03,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
c77f00239655,c326e9fdf2b2,HS-100386,ACC-2385,cus_100385,"Ordóñez, Limón y Arias",ordonez217,Mid-Market,Construcción,Pro,Ana Ruiz,Querétaro,2022-04-13,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
e67697864439,c434d20674b5,HS-100487,ACC-2486,cus_100486,Jurado-Aguilar,juradoaguila758,SMB,Logística,Basico,Jorge Ibarra,Puebla,2024-06-29,,active,178fe802cd43,2024-08-31,,True,1.0.0
ea59746db6b2,c488ec042e89,HS-100347,ACC-2346,cus_100346,"Proyectos Carranza, Ramón y Olmos",proyectos747,Mid-Market,Automotriz,Pro,Jorge Ibarra,Yucatán,2023-02-13,,active,f20fd128e16f,2024-08-31,,True,1.0.0
1ce1b7a3c919,c4a02f8c12cd,HS-100501,ACC-2500,cus_100500,Villalpando A.C.,villalpando876,Mid-Market,Educación,Pro,Ana Ruiz,Yucatán,2024-04-27,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
bb3fa979a364,c518f6a1dc57,HS-100419,ACC-2418,cus_100418,Ruelas S.A.,ruelas320,Mid-Market,Salud,Pro,Jorge Ibarra,Guanajuato,2023-08-05,,active,f20fd128e16f,2024-08-31,,True,1.0.0
0e6fa5fb1b65,c5350fab0bb4,HS-100063,ACC-2062,cus_100062,Cordero y Durán S. R.L. de C.V.,cordero962,Mid-Market,Salud,Pro,Luis Peña,Sonora,2022-05-12,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
5cabdb26553b,c564e6bc20a2,HS-100080,ACC-2079,cus_100079,"Grupo Carrasco, Toro y Mora",grupo457,SMB,Servicios Financieros,Basico,Luis Peña,Querétaro,2023-04-05,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
cfde1f237b3d,c6699f5bce6f,HS-100212,ACC-2211,cus_100211,Proyectos Acevedo y Rendón,proyectos407,Mid-Market,Retail,Pro,Diego Ortega,Guanajuato,2022-01-09,2022-05-28,churned,79494cbaf8f7,2024-08-31,,True,1.0.0
1a3c5ce29c0d,c6ddaadf8a3c,HS-100380,ACC-2379,cus_100379,Mata S.C.,mata110,SMB,Tecnología,Basico,Carla Nuñez,Chihuahua,2024-05-19,,active,54379cde7967,2024-08-31,,True,1.0.0
2b03e271d025,c722bd70bb6d,HS-100580,ACC-2579,cus_100579,Alarcón A.C.,alarcon100,SMB,Logística,Basico,Diego Ortega,Chihuahua,2023-05-21,,active,b91952ad0533,2024-08-31,,True,1.0.0
114ad423a0a0,c7ae629f0670,HS-100459,ACC-2458,cus_100458,Magaña y Peres y Asociados,magana711,SMB,Educación,Basico,Ana Ruiz,Jalisco,2022-02-28,,active,3006ea73b76b,2024-08-31,,True,1.0.0
bee33cb5b71e,c7b8e3dd3d9e,HS-100466,ACC-2465,cus_100465,"Industrias Esquivel, Olivares y Casárez",industrias531,SMB,Construcción,Basico,Marta Díaz,CDMX,2022-10-21,,active,58b139e9510f,2024-08-31,,True,1.0.0
457109617421,c7c91bce755e,HS-100355,ACC-2354,cus_100354,"Bétancourt, Macías y Terán",betancourt516,SMB,Tecnología,Basico,Carla Nuñez,Guanajuato,2023-11-23,,active,54379cde7967,2024-08-31,,True,1.0.0
acccef452c98,c7e410d860dd,HS-100532,ACC-2531,cus_100531,Industrias Calderón y Casares,industrias667,Enterprise,Hospitalidad,Premium,Diego Ortega,CDMX,2024-02-23,,active,6c2887815d0e,2024-08-31,,True,1.0.0
c9fa37fc3917,c80df26f0cb2,HS-100119,ACC-2118,cus_100118,Campos y Solano S.A.,campos621,Enterprise,Educación,Premium,Jorge Ibarra,Yucatán,2022-09-13,,active,9cf3d8b0a4e9,2024-08-31,,True,1.0.0
59826dd10e62,c82c8b5945bb,HS-100598,ACC-2597,cus_100597,Vera S. R.L. de C.V.,vera127,SMB,Educación,Basico,Luis Peña,CDMX,2023-12-05,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
e6bc67472a01,c87b1eef63b3,HS-100431,ACC-2430,cus_100430,Márquez-Coronado,marquezcoron434,SMB,Educación,Basico,Fernanda Solís,Nuevo León,2022-03-08,,active,05c44af64c13,2024-08-31,,True,1.0.0
6a8906483b55,c8d1b8b01b16,HS-100582,ACC-2581,cus_100581,"Tejeda, Rivera y Abrego",tejeda808,Enterprise,Educación,Premium,Jorge Ibarra,Jalisco,2022-04-28,,active,9cf3d8b0a4e9,2024-08-31,,True,1.0.0
d0af4aa4f81d,c906fcd56eec,HS-100125,ACC-2124,cus_100124,Durán y Carrillo S. R.L. de C.V.,duran824,SMB,Automotriz,Basico,Fernanda Solís,Nuevo León,2022-01-13,,active,05c44af64c13,2024-08-31,,True,1.0.0
9810debf1a43,c92187f76a50,HS-100092,ACC-2091,cus_100091,Club Maya-Vergara,club855,Mid-Market,Logística,Pro,Ana Ruiz,Guanajuato,2022-08-14,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
140b7e80cf91,c95e7040378c,HS-100346,ACC-2345,cus_100345,Grijalva-Regalado,grijalvarega62,Mid-Market,Servicios Financieros,Pro,Luis Peña,Nuevo León,2022-04-17,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
7b52c0fea864,c9cd0bb0cc08,HS-100427,ACC-2426,cus_100426,Nieves S.A. de C.V.,nieves321,SMB,Automotriz,Basico,Ana Ruiz,Guanajuato,2023-06-11,,active,3006ea73b76b,2024-08-31,,True,1.0.0
c2adb16cffed,ca4b97d0cb79,HS-100026,ACC-2025,cus_100025,"Corporacin Sosa, Mora y Villareal",corporacin541,Mid-Market,Logística,Pro,Diego Ortega,Puebla,2024-04-30,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
c3ef7a9269d3,cba7ec6afd2e,HS-100492,ACC-2491,cus_100491,Medrano-Coronado,medranocoron718,Mid-Market,Educación,Pro,Carla Nuñez,Nuevo León,2022-08-18,2023-01-22,churned,49d8861015c4,2024-08-31,,True,1.0.0
300226921b73,cbf0d50a86e7,HS-100256,ACC-2255,cus_100255,"Despacho Montalvo, Carrera y Pedraza",despacho17,Mid-Market,Agroindustria,Pro,Fernanda Solís,Jalisco,2022-04-07,,active,4fa0276c7767,2024-08-31,,True,1.0.0
2d6a492115aa,cc612f12a5f3,HS-100576,ACC-2575,cus_100575,Nieto-Briones,nietobriones144,Enterprise,Automotriz,Premium,Marta Díaz,Querétaro,2022-01-07,,active,80ca9c6c79de,2024-08-31,,True,1.0.0
90430f172a97,cc7284c118af,HS-100199,ACC-2198,cus_100198,Menchaca-Estrada S.A.,menchacaestr673,Enterprise,Tecnología,Premium,Diego Ortega,Chihuahua,2023-11-05,,active,6c2887815d0e,2024-08-31,,True,1.0.0
3f759cb9a529,ccb9abe7b224,HS-100232,ACC-2231,cus_100231,Club Briones y Serrano,club386,SMB,Servicios Financieros,Basico,Diego Ortega,Chihuahua,2024-03-15,2024-06-27,churned,b91952ad0533,2024-08-31,,True,1.0.0
b392aab9ae0d,cce4e07ce38c,HS-100438,ACC-2437,cus_100437,Aparicio S. R.L. de C.V.,aparicio794,Mid-Market,Logística,Pro,Ana Ruiz,Yucatán,2024-05-02,,active,b10d0bb0f81c,2024-08-31,,True,1.0.0
c0f6379f8d99,cced8c3d305b,HS-100137,ACC-2136,cus_100136,"Ruelas, Lugo y Camacho",ruelas563,SMB,Logística,Basico,Jorge Ibarra,Jalisco,2024-01-16,,active,178fe802cd43,2024-08-31,,True,1.0.0
064abdb174d2,cd022db07256,HS-100617,ACC-2616,cus_100616,Laboratorios Armendáriz y Páez,laboratorios680,SMB,Salud,Basico,Carla Nuñez,Sonora,2023-12-24,,active,54379cde7967,2024-08-31,,True,1.0.0
cace507fec00,cdd0fe341983,HS-100575,ACC-2574,cus_100574,"Club Pabón, Serna y Caraballo",club154,Mid-Market,Construcción,Pro,Jorge Ibarra,Guanajuato,2022-05-07,2024-03-11,churned,f20fd128e16f,2024-08-31,,True,1.0.0
353f261ce017,cde501cb7a7d,HS-100082,ACC-2081,cus_100081,Miramontes y Zarate A.C.,miramontes279,Mid-Market,Construcción,Pro,Luis Peña,Nuevo León,2023-05-06,,active,1e61b2a314d4,2024-08-31,,True,1.0.0
3af9a7f382ec,cf932e3d82d8,HS-100571,ACC-2570,cus_100570,Corporacin Toledo y Anguiano,corporacin917,SMB,Educación,Basico,Jorge Ibarra,Querétaro,2022-01-25,,active,178fe802cd43,2024-08-31,,True,1.0.0
782acde082a0,cfa499631566,HS-100094,ACC-2093,cus_100093,Cervantes-Esquibel,cervantesesq157,Mid-Market,Hospitalidad,Pro,Carla Nuñez,Puebla,2022-09-05,,active,49d8861015c4,2024-08-31,,True,1.0.0
11f2ef9010e7,d003a5126727,HS-100067,ACC-2066,cus_100066,"Club Santacruz, Valencia y Casas",club442,SMB,Salud,Basico,Diego Ortega,Jalisco,2024-02-05,,active,b91952ad0533,2024-08-31,,True,1.0.0
bea61e71df24,d0cc2b9c1ce9,HS-100507,ACC-2506,cus_100506,"Escamilla, Malave y Garrido",escamilla220,Enterprise,Salud,Premium,Luis Peña,CDMX,2024-03-04,,active,a06dca9fd7ac,2024-08-31,,True,1.0.0
3a07dec32ff5,d0d1124d8f9a,HS-100359,ACC-2358,cus_100358,Urrutia y Trejo S.A. de C.V.,urrutia327,Enterprise,Servicios Financieros,Premium,Jorge Ibarra,Nuevo León,2023-02-17,,active,9cf3d8b0a4e9,2024-08-31,,True,1.0.0
7cf8b71e0a9e,d12b484f1480,HS-100350,ACC-2349,cus_100349,Marín-Bernal,marinbernal306,Mid-Market,Manufactura,Pro,Diego Ortega,Puebla,2022-12-13,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
df44e00f6248,d16deb81827f,HS-100073,ACC-2072,cus_100072,Rangel S.A. de C.V.,rangel96,SMB,Salud,Basico,Diego Ortega,Puebla,2022-05-30,,active,b91952ad0533,2024-08-31,,True,1.0.0
4edbf0314d9c,d17a1cb67764,HS-100625,ACC-2624,cus_100624,Sevilla-Rocha S.C.,sevillarocha340,Mid-Market,Alimentos,Pro,Fernanda Solís,Yucatán,2024-05-15,,active,4fa0276c7767,2024-08-31,,True,1.0.0
7bc62a22b1ea,d23090c83713,HS-100450,ACC-2449,cus_100449,"Lerma, Juárez y Bonilla",lerma681,SMB,Automotriz,Basico,Jorge Ibarra,Puebla,2023-03-27,2024-02-23,churned,178fe802cd43,2024-08-31,,True,1.0.0
cb47af31ef1b,d3325cc67acf,HS-100156,ACC-2155,cus_100155,"Laboratorios Marín, del Río y Garrido",laboratorios422,SMB,Servicios Financieros,Basico,Carla Nuñez,Puebla,2022-11-24,2024-02-18,churned,54379cde7967,2024-08-31,,True,1.0.0
c65a86ea8ec8,d34f4904aa84,HS-100178,ACC-2177,cus_100177,Aparicio-Garica,apariciogari380,SMB,Agroindustria,Basico,Diego Ortega,Guanajuato,2023-09-10,,active,b91952ad0533,2024-08-31,,True,1.0.0
32cf2b2d3a98,d375384bf8bc,HS-100112,ACC-2111,cus_100111,Prieto y Guardado S.A. de C.V.,prieto222,SMB,Construcción,Basico,Diego Ortega,Chihuahua,2023-03-10,,active,b91952ad0533,2024-08-31,,True,1.0.0
5ee911ad24a5,d3d6430ce9c4,HS-100028,ACC-2027,cus_100027,Sanches y Asociados,sanches231,SMB,Construcción,Basico,Luis Peña,Sonora,2024-02-15,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
93e09ea83fad,d54c9d70035a,HS-100293,ACC-2292,cus_100292,Enríquez e Hijos,enriquez134,Mid-Market,Educación,Pro,Marta Díaz,Puebla,2022-04-24,,active,991478174dff,2024-08-31,,True,1.0.0
a59944895c75,d57e35ff96ea,HS-100150,ACC-2149,cus_100149,Véliz-Matías,velizmatias148,SMB,Agroindustria,Basico,Marta Díaz,Guanajuato,2022-09-02,,active,58b139e9510f,2024-08-31,,True,1.0.0
25256f6861dd,d591a4e10426,HS-100568,ACC-2567,cus_100567,Corporacin Saavedra-García,corporacin663,SMB,Construcción,Basico,Carla Nuñez,CDMX,2023-10-05,,active,54379cde7967,2024-08-31,,True,1.0.0
b37bfb00bb4b,d60d16238ec6,HS-100235,ACC-2234,cus_100234,Montenegro-Nieto A.C.,montenegroni80,SMB,Tecnología,Basico,Diego Ortega,Chihuahua,2023-05-16,,active,b91952ad0533,2024-08-31,,True,1.0.0
007400219911,d6c94dcf68f9,HS-100274,ACC-2273,cus_100273,Grupo Arias-Valle,grupo627,Enterprise,Construcción,Premium,Diego Ortega,Jalisco,2023-11-15,,active,6c2887815d0e,2024-08-31,,True,1.0.0
fde67bf2b10c,d6e7796e9cfc,HS-100334,ACC-2333,cus_100333,Grupo Guzmán-de Anda,grupo393,SMB,Logística,Basico,Marta Díaz,Querétaro,2023-09-01,,active,58b139e9510f,2024-08-31,,True,1.0.0
a73fc15b24ae,d6eff0593968,HS-100101,ACC-2100,cus_100100,Grupo Hinojosa y Mojica,grupo444,SMB,Retail,Basico,Fernanda Solís,Chihuahua,2023-01-14,2023-06-13,churned,05c44af64c13,2024-08-31,,True,1.0.0
fc8b08532c52,d708a60010d8,HS-100471,ACC-2470,cus_100470,"Corporacin Villalpando, Parra y Barajas",corporacin294,SMB,Servicios Financieros,Basico,Fernanda Solís,Estado de México,2023-01-26,,active,05c44af64c13,2024-08-31,,True,1.0.0
4685da66c0df,d7e2debcb1e4,HS-100007,ACC-2006,cus_100006,Cabrera S.C.,cabrera128,SMB,Servicios Financieros,Basico,Fernanda Solís,Sonora,2022-06-30,,active,05c44af64c13,2024-08-31,,True,1.0.0
992655d33e56,d7f2491cbf17,HS-100480,ACC-2479,cus_100479,"Ceja, Sanches y Berríos",ceja57,SMB,Salud,Basico,Marta Díaz,Jalisco,2023-12-19,,active,58b139e9510f,2024-08-31,,True,1.0.0
5990a38f88fb,d7f7a6231274,HS-100264,ACC-2263,cus_100263,Pacheco y Marroquín y Asociados,pacheco821,SMB,Logística,Basico,Diego Ortega,Nuevo León,2022-09-26,,active,b91952ad0533,2024-08-31,,True,1.0.0
c2146441d04b,d81850081a01,HS-100384,ACC-2383,cus_100383,Garza-Arriaga S.A. de C.V.,garzaarriaga58,Mid-Market,Alimentos,Pro,Jorge Ibarra,Estado de México,2023-12-05,,active,f20fd128e16f,2024-08-31,,True,1.0.0
182f4c0cd061,d8222a570c5e,HS-100218,ACC-2217,cus_100217,Grupo Burgos y Alba,grupo982,Mid-Market,Agroindustria,Pro,Luis Peña,Nuevo León,2024-01-06,2024-04-07,churned,1e61b2a314d4,2024-08-31,,True,1.0.0
cbf4300e3629,d8cba4a1d43d,HS-100522,ACC-2521,cus_100521,"Viera, Griego y Vásquez",viera383,SMB,Retail,Basico,Marta Díaz,Nuevo León,2022-01-22,2023-01-26,churned,58b139e9510f,2024-08-31,,True,1.0.0
0c0f358edb90,d996f9b6f1f8,HS-100171,ACC-2170,cus_100170,"Proyectos Armenta, Holguín y Rubio",proyectos15,Mid-Market,Educación,Pro,Fernanda Solís,Querétaro,2023-04-23,,active,4fa0276c7767,2024-08-31,,True,1.0.0
341e377b2889,da2408f43334,HS-100040,ACC-2039,cus_100039,"Proyectos Quezada, Hernandes y Arce",proyectos223,SMB,Logística,Basico,Fernanda Solís,Guanajuato,2022-03-24,,active,05c44af64c13,2024-08-31,,True,1.0.0
9e463dda0a04,da3f37a71944,HS-100432,ACC-2431,cus_100431,Cavazos-Figueroa,cavazosfigue171,Mid-Market,Servicios Financieros,Pro,Diego Ortega,Yucatán,2023-07-17,,active,79494cbaf8f7,2024-08-31,,True,1.0.0
b5511d51f79a,daa4aa7c8cad,HS-100393,ACC-2392,cus_100392,Chávez-Colón,chavezcolon234,SMB,Alimentos,Basico,Luis Peña,Sonora,2023-02-07,,active,b1d5ba07b065,2024-08-31,,True,1.0.0
f551a6e7498b,db6aaecba31f,HS-100083,ACC-2082,cus_100082,Ferrer-Bernal e Hijos,ferrerbernal393,SMB,Construcción,Basico,Jorge Ibarra,Guanajuato,2023-03-12,2023-12-09,churned,178fe802cd43,2024-08-31,,True,1.0.0
1a195c0e04ad,db9bc2d200e6,HS-100601,ACC-2600,cus_100600,Echeverría-Valdez,echeverriava804,SMB,Retail,Basico,Diego Ortega,Querétaro,2022-09-17,,active,b91952ad0533,2024-08-31,,True,1.0.0
f0475de082ba,dbad5cfaab50,HS-100142,ACC-2141,cus_100141,"Proyectos Leal, Casares y Galván",proyectos944,SMB,Construcción,Basico,Diego Ortega,Jalisco,2024-06-05,,active,b91952ad0533,2024-08-31,,True,1.0.0
8e171e05ebe6,dbb9781b47c5,HS-100447,ACC-2446,cus_100446,Amaya y Razo e Hijos,amaya403,Enterprise,Automotriz,Premium,Fernanda Solís,Estado de México,2023-05-09,,active,e4075c4fb552,2024-08-31,,True,1.0.0
b639eb28686f,dbef19a6cece,HS-100290,ACC-2289,cus_100289,Despacho Campos y Gamez,despacho980,Mid-Market,Automotriz,Pro,Fernanda Solís,Estado de México,2023-11-19,,active,4fa0276c7767,2024-08-31,,True,1.0.0
