master_id,hubspot_id,segment,acquisition_channel,mrr_mxn,churned,reference_month,asof_month,usage_months_asof,score_momentum,score_mom,score_drawdown,score_tenure,tickets_window_total,tickets_window_urgent,csat_window_avg,activation_score,health_score,risk_band,flagged_10,flagged_15,flagged_20
d8222a570c5e,HS-100218,Mid-Market,Organic,13839.00,True,2024-04,2024-02,2,,,,6.69,0,0,,,,sin historia,False,False,False
dbad5cfaab50,HS-100142,SMB,Outbound SDR,6910.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
dc7546038f51,HS-100022,SMB,Evento,6988.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
de0488775bd0,HS-100502,SMB,Paid Search,8502.00,True,2024-06,2024-04,2,,,,6.69,0,0,,,,sin historia,False,False,False
e044425f0f1a,HS-100403,SMB,Organic,3601.00,True,2022-11,2022-09,1,,,,2.08,0,0,,,,sin historia,False,False,False
e9214ee5bf0b,HS-100627,SMB,Partner,5062.00,False,2024-08,2024-06,1,,,,2.08,1,0,,,,sin historia,False,False,False
e9e407e1731c,HS-100511,Mid-Market,Partner,24881.00,False,2024-08,2024-06,2,,,,6.69,2,0,1.50,,,sin historia,False,False,False
ea8725dcabb1,HS-100071,Mid-Market,Paid Search,19559.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
f2f553d01764,HS-100033,SMB,Outbound SDR,7293.00,False,2024-08,2024-06,1,,,,2.08,0,0,,,,sin historia,False,False,False
f53160415402,HS-100553,Mid-Market,Paid Search,12283.00,True,2024-06,2024-04,2,,,,6.69,1,0,,,,sin historia,False,False,False
f750af5db82c,HS-100044,Enterprise,Outbound SDR,62261.00,False,2024-08,2024-06,1,,,,2.08,1,0,5.00,,,sin historia,False,False,False
